hsa,gene_name,gene_concept
hsa04510,PTEN,gene_5728
hsa04510,PAK3,gene_5063
hsa04512,COL1A2,gene_1278
hsa04512,FN1,gene_2335
hsa04512,VTN,gene_7448
hsa04512,TNC,gene_3371
hsa04512,VWF,gene_7450
hsa04512,IBSP,gene_3381
hsa04512,HSPG2,gene_3339
hsa04514,CD2,gene_914
hsa04514,HLA-A,gene_3105
hsa04514,HLA-B,gene_3106
hsa04514,HLA-C,gene_3107
hsa04514,F11R,gene_50848
hsa04514,NFASC,gene_23114
hsa04514,MAG,gene_4099
hsa04520,SRC,gene_6714
hsa04520,WAS,gene_7454
hsa04520,ACTN1,gene_87
hsa04520,ACP1,gene_52
hsa04520,CSNK2B,gene_1460
hsa04520,INSR,gene_3643
hsa04520,SNAI1,gene_6615
hsa04520,EP300,gene_2033
hsa04540,GNAI1,gene_2770
hsa04540,EGF,gene_1950
hsa04540,SRC,gene_6714
hsa04540,ADRB1,gene_153
hsa04540,ADCY1,gene_107
hsa04610,F7,gene_2155
hsa04610,F3,gene_2152
hsa04610,F12,gene_2161
hsa04610,F11,gene_2160
hsa04610,F9,gene_2158
hsa04610,VWF,gene_7450
hsa04610,F8,gene_2157
hsa04610,F10,gene_2159
hsa04610,F5,gene_2153
hsa04610,F2,gene_2147
hsa04610,FGB,gene_2244
hsa04610,F13A1,gene_2162
hsa04610,F2R,gene_2149
hsa04610,PLAT,gene_5327
hsa04610,PLG,gene_5340
hsa04610,KLKB1,gene_3818
hsa04610,KNG1,gene_3827
hsa04610,SERPINA1,gene_5265
hsa04610,SERPINC1,gene_462
hsa04610,SERPING1,gene_710
hsa04610,SERPINF2,gene_5345
hsa04610,A2M,gene_2
hsa04610,C1QA,gene_712
hsa04610,C1R,gene_715
hsa04610,C1S,gene_716
hsa04610,C4A,gene_720
hsa04610,C4B,gene_721
hsa04610,C2,gene_717
hsa04610,C3,gene_718
hsa04610,CFB,gene_629
hsa04610,CFD,gene_1675
hsa04610,C5,gene_727
hsa04610,C6,gene_729
hsa04610,C7,gene_730
hsa04610,C9,gene_735
hsa04610,C5AR1,gene_728
hsa04610,C4BPA,gene_722
hsa04610,CFI,gene_3426
hsa04610,CFH,gene_3075
hsa04610,CD59,gene_966
hsa04610,VTN,gene_7448
hsa04611,F2,gene_2147
hsa04611,F2R,gene_2149
hsa04611,MYLK,gene_4638
hsa04611,FGB,gene_2244
hsa04611,GNAI1,gene_2770
hsa04611,ADCY1,gene_107
hsa04611,SRC,gene_6714
hsa04611,COL1A2,gene_1278
hsa04611,VWF,gene_7450
hsa04613,ELANE,gene_1991
hsa04613,MPO,gene_4353
hsa04613,SLC25A6,gene_293
hsa04613,IGH,gene_102723407
hsa04613,FCGR1A,gene_2209
hsa04613,SRC,gene_6714
hsa04613,FPR1,gene_2357
hsa04613,NFKB1,gene_4790
hsa04613,RELA,gene_5970
hsa04613,C3,gene_718
hsa04613,C5,gene_727
hsa04613,C5AR1,gene_728
hsa04613,FGB,gene_2244
hsa04613,VWF,gene_7450
hsa04613,AGER,gene_177
hsa04613,H2AC18,gene_8337
hsa04613,H2BC21,gene_8349
hsa04613,HDAC9,gene_9734
hsa04613,CTSG,gene_1511
hsa04613,CAMP,gene_820
hsa04614,AGT,gene_183
hsa04614,REN,gene_5972
hsa04614,ACE,gene_1636
hsa04614,CTSG,gene_1511
hsa04614,ENPEP,gene_2028
hsa04614,ANPEP,gene_290
hsa04614,PREP,gene_5550
hsa04614,CTSA,gene_5476
hsa04614,MME,gene_4311
hsa04614,NLN,gene_57486
hsa04614,LNPEP,gene_4012
hsa04620,IKBKG,gene_8517
hsa04620,NFKB1,gene_4790
hsa04620,RELA,gene_5970
hsa04620,TNF,gene_7124
hsa04620,CXCL8,gene_3576
hsa04620,CCL4,gene_6351
hsa04620,TBK1,gene_29110
hsa04620,IFNA1,gene_3439
hsa04620,IFNB1,gene_3456
hsa04621,IKBKG,gene_8517
hsa04621,NFKB1,gene_4790
hsa04621,RELA,gene_5970
hsa04621,TNF,gene_7124
hsa04621,CXCL8,gene_3576
hsa04621,CAMP,gene_820
hsa04621,GABARAP,gene_11337
hsa04621,TBK1,gene_29110
hsa04621,IFNA1,gene_3439
hsa04621,IFNB1,gene_3456
hsa04621,PYCARD,gene_29108
hsa04621,CTSB,gene_1508
hsa04621,NLRP3,gene_114548
hsa04621,TXN,gene_7295
hsa04621,CARD16,gene_114769
hsa04623,POLR3E,gene_55718
hsa04623,POLR3K,gene_51728
hsa04623,NFKB1,gene_4790
hsa04623,RELA,gene_5970
hsa04623,TBK1,gene_29110
hsa04623,IFNA1,gene_3439
hsa04623,IFNB1,gene_3456
hsa04623,IKBKG,gene_8517
hsa04623,CCL4,gene_6351
hsa04623,NLRP3,gene_114548
hsa04623,PYCARD,gene_29108
hsa04630,IL2,gene_3558
hsa04630,IL9,gene_3578
hsa04630,CSF2,gene_1437
hsa04630,LIF,gene_3976
hsa04630,IL31RA,gene_133396
hsa04630,EPO,gene_2056
hsa04630,GH1,gene_2688
hsa04630,CSH2,gene_1443
hsa04630,PRL,gene_5617
hsa04630,THPO,gene_7066
hsa04630,LEP,gene_3952
hsa04630,PRLR,gene_5618
hsa04630,IFNA1,gene_3439
hsa04630,IFNB1,gene_3456
hsa04630,EGF,gene_1950
hsa04630,STAT5A,gene_6776
hsa04630,SOCS1,gene_8651
hsa04630,SOCS2,gene_8835
hsa04630,PIM1,gene_5292
hsa04630,AOX1,gene_316
hsa04630,GFAP,gene_2670
hsa04630,EP300,gene_2033
hsa04640,CSF2,gene_1437
hsa04640,TNF,gene_7124
hsa04640,EPO,gene_2056
hsa04640,THPO,gene_7066
hsa04640,DNTT,gene_1791
hsa04640,KIT,gene_3815
hsa04640,CD2,gene_914
hsa04640,MME,gene_4311
hsa04640,MS4A1,gene_931
hsa04640,IGH,gene_102723407
hsa04640,FCGR1A,gene_2209
hsa04640,ANPEP,gene_290
hsa04640,GYPA,gene_2993
hsa04640,CD59,gene_966
hsa04650,HLA-A,gene_3105
hsa04650,HLA-B,gene_3106
hsa04650,HLA-C,gene_3107
hsa04650,TNF,gene_7124
hsa04650,CSF2,gene_1437
hsa04650,IGH,gene_102723407
hsa04650,LAT2,gene_7462
hsa04650,MICA,gene_100507436
hsa04650,SH2D1A,gene_4068
hsa04650,IFNA1,gene_3439
hsa04650,IFNB1,gene_3456
hsa04650,TNFSF10,gene_8743
hsa04650,BID,gene_637
hsa04657,NFKB1,gene_4790
hsa04657,RELA,gene_5970
hsa04657,IL17F,gene_112744
hsa04657,TBK1,gene_29110
hsa04657,IKBKG,gene_8517
hsa04657,CXCL8,gene_3576
hsa04657,TNF,gene_7124
hsa04657,CSF2,gene_1437
hsa04657,MUC5AC,gene_4586
hsa04658,DLL4,gene_54567
hsa04658,NFKB1,gene_4790
hsa04658,RELA,gene_5970
hsa04658,IKBKG,gene_8517
hsa04658,IL2,gene_3558
hsa04658,STAT5A,gene_6776
hsa04658,MAF,gene_4094
hsa04659,RORC,gene_6097
hsa04659,IL17F,gene_112744
hsa04659,IKBKG,gene_8517
hsa04659,NFKB1,gene_4790
hsa04659,RELA,gene_5970
hsa04659,IL2,gene_3558
hsa04659,STAT5A,gene_6776
hsa04660,GRAP2,gene_9402
hsa04660,PAK3,gene_5063
hsa04660,IKBKG,gene_8517
hsa04660,NFKB1,gene_4790
hsa04660,RELA,gene_5970
hsa04660,IL2,gene_3558
hsa04660,CSF2,gene_1437
hsa04660,TNF,gene_7124
hsa04662,IGH,gene_102723407
hsa04662,CD79A,gene_973
hsa04662,BANK1,gene_55024
hsa04662,IKBKG,gene_8517
hsa04662,NFKB1,gene_4790
hsa04662,RELA,gene_5970
hsa04662,INPP5D,gene_3635
hsa04664,IGH,gene_102723407
hsa04664,INPP5D,gene_3635
hsa04664,CSF2,gene_1437
hsa04664,TNF,gene_7124
hsa04664,ALOX5AP,gene_241
hsa04666,IGH,gene_102723407
hsa04666,FCGR1A,gene_2209
hsa04666,WAS,gene_7454
hsa04666,INPP5D,gene_3635
hsa04668,TNF,gene_7124
hsa04668,ITCH,gene_83737
hsa04668,IKBKG,gene_8517
hsa04668,RELA,gene_5970
hsa04668,NFKB1,gene_4790
hsa04668,CSF2,gene_1437
hsa04668,LIF,gene_3976
hsa04668,IFNB1,gene_3456
hsa04670,F11R,gene_50848
hsa04670,THY1,gene_7070
hsa04670,ACTN1,gene_87
hsa04670,GNAI1,gene_2770
hsa04713,CALM3,gene_808
hsa04713,CALM1,gene_801
hsa04713,GNAI1,gene_2770
hsa04713,ADCY1,gene_107
hsa04713,ADCY10,gene_55811
hsa04713,PER2,gene_8864
hsa04721,NSF,gene_4905
hsa04721,NAPA,gene_8775
hsa04721,TCIRG1,gene_10312
hsa04721,ATP6V0A2,gene_23545
hsa04721,SLC6A3,gene_6531
hsa04722,NGF,gene_4803
hsa04722,NFKB1,gene_4790
hsa04722,RELA,gene_5970
hsa04722,CALM3,gene_808
hsa04722,CALM1,gene_801
hsa04723,GNAI1,gene_2770
hsa04723,ADCY1,gene_107
hsa04723,ND1,gene_4535
hsa04723,NDUFA5,gene_4698
hsa04723,NDUFB3,gene_4709
hsa04723,NDUFB4,gene_4710
hsa04723,NDUFB7,gene_4713
hsa04724,GLS2,gene_27165
hsa04724,GLS,gene_2744
hsa04724,SHANK2,gene_22941
hsa04724,ADCY1,gene_107
hsa04724,GNAI1,gene_2770
hsa04724,GLUL,gene_2752
hsa04725,CHAT,gene_1103
hsa04725,ACHE,gene_43
hsa04725,CHRM1,gene_1128
hsa04725,GNAI1,gene_2770
hsa04725,ADCY1,gene_107
hsa04726,DDC,gene_1644
hsa04726,APP,gene_351
hsa04726,GNAI1,gene_2770
hsa04726,MAOB,gene_4129
hsa04726,MAOA,gene_4128
hsa04727,GLS2,gene_27165
hsa04727,GLS,gene_2744
hsa04727,GAD1,gene_2571
hsa04727,ABAT,gene_18
hsa04727,SRC,gene_6714
hsa04727,GABARAP,gene_11337
hsa04727,NSF,gene_4905
hsa04727,GNAI1,gene_2770
hsa04727,ADCY1,gene_107
hsa04727,GLUL,gene_2752
hsa04728,TH,gene_7054
hsa04728,DDC,gene_1644
hsa04728,CALM3,gene_808
hsa04728,CALM1,gene_801
hsa04728,GNAI1,gene_2770
hsa04728,SLC6A3,gene_6531
hsa04728,MAOB,gene_4129
hsa04728,MAOA,gene_4128
hsa04728,COMT,gene_1312
hsa04742,SCN2A,gene_6326
hsa04750,KNG1,gene_3827
hsa04750,CALM3,gene_808
hsa04750,CALM1,gene_801
hsa04750,NGF,gene_4803
hsa04750,SRC,gene_6714
hsa04750,ADCY1,gene_107
hsa04750,IGF1,gene_3479
hsa04810,F2,gene_2147
hsa04810,F2R,gene_2149
hsa04810,INS,gene_3630
hsa04810,EGF,gene_1950
hsa04810,FN1,gene_2335
hsa04810,KNG1,gene_3827
hsa04810,CHRM1,gene_1128
hsa04810,C5,gene_727
hsa04810,C6,gene_729
hsa04810,C7,gene_730
hsa04810,C9,gene_735
hsa04810,SRC,gene_6714
hsa04810,PAK3,gene_5063
hsa04810,MYLK,gene_4638
hsa04810,MYH14,gene_79784
hsa04810,ACTN1,gene_87
hsa04810,APC,gene_324
hsa04910,INS,gene_3630
hsa04910,INSR,gene_3643
hsa04910,CALM3,gene_808
hsa04910,CALM1,gene_801
hsa04910,PYGB,gene_5834
hsa04910,PDE3B,gene_5140
hsa04910,CBL,gene_867
hsa04910,HK1,gene_3098
hsa04910,GCK,gene_2645
hsa04910,G6PC1,gene_2538
hsa04910,PCK1,gene_5105
hsa04910,PCK2,gene_5106
hsa04910,SOCS1,gene_8651
hsa04910,SOCS2,gene_8835
hsa04911,GCK,gene_2645
hsa04911,ATP1B1,gene_481
hsa04911,KCNMB2,gene_10242
hsa04911,GCG,gene_2641
hsa04911,GIP,gene_2695
hsa04911,ADCY1,gene_107
hsa04911,INS,gene_3630
hsa04911,CCK,gene_885
hsa04912,GNRH1,gene_2796
hsa04912,ADCY1,gene_107
hsa04912,CALM3,gene_808
hsa04912,CALM1,gene_801
hsa04912,SRC,gene_6714
hsa04912,CGA,gene_1081
hsa04914,PGR,gene_5241
hsa04914,GNAI1,gene_2770
hsa04914,ADCY1,gene_107
hsa04914,INS,gene_3630
hsa04914,IGF1,gene_3479
hsa04914,PDE3B,gene_5140
hsa04915,ESR1,gene_2099
hsa04915,ESR2,gene_2100
hsa04915,KRT12,gene_3859
hsa04915,CTSD,gene_1509
hsa04915,PGR,gene_5241
hsa04915,TGFA,gene_7039
hsa04915,SRC,gene_6714
hsa04915,ADCY1,gene_107
hsa04915,GNAI1,gene_2770
hsa04915,POMC,gene_5443
hsa04915,CALM3,gene_808
hsa04915,CALM1,gene_801
hsa04916,POMC,gene_5443
hsa04916,ADCY1,gene_107
hsa04916,EP300,gene_2033
hsa04916,WNT2,gene_7472
hsa04916,KIT,gene_3815
hsa04916,TYR,gene_7299
hsa04916,GNAI1,gene_2770
hsa04916,CALM3,gene_808
hsa04916,CALM1,gene_801
hsa04917,PRL,gene_5617
hsa04917,PRLR,gene_5618
hsa04917,SRC,gene_6714
hsa04917,GALT,gene_2592
hsa04917,SOCS1,gene_8651
hsa04917,SOCS2,gene_8835
hsa04917,STAT5A,gene_6776
hsa04917,NFKB1,gene_4790
hsa04917,RELA,gene_5970
hsa04917,CGA,gene_1081
hsa04917,LHCGR,gene_3973
hsa04917,ESR1,gene_2099
hsa04917,ESR2,gene_2100
hsa04917,TH,gene_7054
hsa04917,GCK,gene_2645
hsa04917,INS,gene_3630
hsa04918,CGA,gene_1081
hsa04918,TSHR,gene_7253
hsa04918,ADCY1,gene_107
hsa04918,TTF2,gene_8458
hsa04918,TG,gene_7038
hsa04918,TPO,gene_7173
hsa04918,ATP1B1,gene_481
hsa04918,GSR,gene_2936
hsa04918,ALB,gene_213
hsa04918,TTR,gene_7276
hsa04918,SERPINA7,gene_6906
hsa04919,ESR1,gene_2099
hsa04919,KAT2B,gene_8850
hsa04919,EP300,gene_2033
hsa04919,ATP1B1,gene_481
hsa04919,SRC,gene_6714
hsa04920,TNF,gene_7124
hsa04920,IKBKG,gene_8517
hsa04920,NFKB1,gene_4790
hsa04920,RELA,gene_5970
hsa04920,ACSBG1,gene_23205
hsa04920,LEP,gene_3952
hsa04920,POMC,gene_5443
hsa04920,PCK1,gene_5105
hsa04920,PCK2,gene_5106
hsa04920,G6PC1,gene_2538
hsa04921,OXT,gene_5020
hsa04921,EEF2,gene_1938
hsa04921,CALM3,gene_808
hsa04921,CALM1,gene_801
hsa04921,NPPA,gene_4878
hsa04921,MYLK,gene_4638
hsa04921,ADCY1,gene_107
hsa04921,GNAI1,gene_2770
hsa04921,SRC,gene_6714
hsa04922,PDE3B,gene_5140
hsa04922,GCG,gene_2641
hsa04922,EP300,gene_2033
hsa04922,G6PC1,gene_2538
hsa04922,PCK1,gene_5105
hsa04922,PCK2,gene_5106
hsa04922,CALM3,gene_808
hsa04922,CALM1,gene_801
hsa04922,PYGB,gene_5834
hsa04922,GCK,gene_2645
hsa04922,LDHA,gene_3939
hsa04922,LDHB,gene_3945
hsa04922,LDHC,gene_3948
hsa04923,CGA,gene_1081
hsa04923,TSHR,gene_7253
hsa04923,ADRB1,gene_153
hsa04923,ADRB2,gene_154
hsa04923,ADCY1,gene_107
hsa04923,NPPA,gene_4878
hsa04923,INS,gene_3630
hsa04923,INSR,gene_3643
hsa04923,PDE3B,gene_5140
hsa04923,GNAI1,gene_2770
hsa04924,ADRB1,gene_153
hsa04924,ADRB2,gene_154
hsa04924,PDE3B,gene_5140
hsa04924,REN,gene_5972
hsa04924,GNAI1,gene_2770
hsa04924,CALM3,gene_808
hsa04924,CALM1,gene_801
hsa04924,NPPA,gene_4878
hsa04924,CTSB,gene_1508
hsa04924,AGT,gene_183
hsa04924,ACE,gene_1636
hsa04925,AGT,gene_183
hsa04925,ATP1B1,gene_481
hsa04925,CALM3,gene_808
hsa04925,CALM1,gene_801
hsa04925,LDLR,gene_3949
hsa04925,POMC,gene_5443
hsa04925,ADCY1,gene_107
hsa04925,STAR,gene_6770
hsa04925,NR4A1,gene_3164
hsa04925,NPPA,gene_4878
hsa04927,POMC,gene_5443
hsa04927,MRAP,gene_56246
hsa04927,ADCY1,gene_107
hsa04927,NR5A1,gene_2516
hsa04927,NR4A1,gene_3164
hsa04927,STAR,gene_6770
hsa04927,AGT,gene_183
hsa04927,LDLR,gene_3949
hsa04928,GNAI1,gene_2770
hsa04928,ADCY1,gene_107
hsa04928,PTH,gene_5741
hsa04930,INS,gene_3630
hsa04930,INSR,gene_3643
hsa04930,SOCS1,gene_8651
hsa04930,SOCS2,gene_8835
hsa04930,TNF,gene_7124
hsa04930,HK1,gene_3098
hsa04930,GCK,gene_2645
hsa04934,CRH,gene_1392
hsa04934,ADCY1,gene_107
hsa04934,CDKN2B,gene_1030
hsa04934,CDKN2A,gene_1029
hsa04934,RB1,gene_5925
hsa04934,GNAI1,gene_2770
hsa04934,NR4A1,gene_3164
hsa04934,POMC,gene_5443
hsa04934,MRAP,gene_56246
hsa04934,NR5A1,gene_2516
hsa04934,STAR,gene_6770
hsa04934,AGT,gene_183
hsa04934,LDLR,gene_3949
hsa04934,FH,gene_2271
hsa04934,WNT2,gene_7472
hsa04934,APC,gene_324
hsa04940,INS,gene_3630
hsa04940,GAD1,gene_2571
hsa04940,CPE,gene_1363
hsa04940,IL2,gene_3558
hsa04940,HLA-A,gene_3105
hsa04940,HLA-B,gene_3106
hsa04940,HLA-C,gene_3107
hsa04940,TNF,gene_7124
hsa04960,ATP1B1,gene_481
hsa04960,INS,gene_3630
hsa04960,IGF1,gene_3479
hsa04960,INSR,gene_3643
hsa04961,PTH,gene_5741
hsa04961,ESR1,gene_2099
hsa04961,ATP1B1,gene_481
hsa04962,AVP,gene_551
hsa04962,DYNLL1,gene_8655
hsa04962,DCTN6,gene_10671
hsa04962,NSF,gene_4905
hsa04964,CA2,gene_760
hsa04964,ATP1B1,gene_481
hsa04964,GLS2,gene_27165
hsa04964,GLS,gene_2744
hsa04964,GLUD1,gene_2746
hsa04964,PCK1,gene_5105
hsa04964,PCK2,gene_5106
hsa04966,CA2,gene_760
hsa04966,TCIRG1,gene_10312
hsa04966,ATP6V0A2,gene_23545
hsa04966,SLC4A1,gene_6521
hsa04970,ADRB1,gene_153
hsa04970,ADRB2,gene_154
hsa04970,ADCY1,gene_107
hsa04970,ADRA1D,gene_146
hsa04970,CALM3,gene_808
hsa04970,CALM1,gene_801
hsa04970,ATP1B1,gene_481
hsa04970,MUC5AC,gene_4586
hsa04970,AMY2A,gene_279
hsa04970,AMY1A,gene_276
hsa04970,STATH,gene_6779
hsa04970,LYZ,gene_4069
hsa04970,LPO,gene_4025
hsa04970,CAMP,gene_820
hsa04971,GAST,gene_2520
hsa04971,CALM3,gene_808
hsa04971,CALM1,gene_801
hsa04971,MYLK,gene_4638
hsa04971,HRH2,gene_3274
hsa04971,ADCY1,gene_107
hsa04971,SST,gene_6750
hsa04971,GNAI1,gene_2770
hsa04971,ATP1B1,gene_481
hsa04971,CA2,gene_760
hsa04972,CCK,gene_885
hsa04972,AMY2A,gene_279
hsa04972,AMY1A,gene_276
hsa04972,PRSS1,gene_5644
hsa04972,CPA1,gene_1357
hsa04972,CPB1,gene_1360
hsa04972,PNLIP,gene_5406
hsa04972,CEL,gene_1056
hsa04972,PLA2G1B,gene_5319
hsa04972,ATP1B1,gene_481
hsa04972,SCT,gene_6343
hsa04972,ADCY1,gene_107
hsa04972,CA2,gene_760
hsa04973,AMY2A,gene_279
hsa04973,AMY1A,gene_276
hsa04973,LCT,gene_3938
hsa04973,SI,gene_6476
hsa04973,ATP1B1,gene_481
hsa04973,HK1,gene_3098
hsa04973,G6PC1,gene_2538
hsa04974,PRSS1,gene_5644
hsa04974,CPA1,gene_1357
hsa04974,CPB1,gene_1360
hsa04974,ATP1B1,gene_481
hsa04974,MME,gene_4311
hsa04974,ELN,gene_2006
hsa04974,COL1A2,gene_1278
hsa04975,PNLIP,gene_5406
hsa04975,CEL,gene_1056
hsa04975,PLA2G1B,gene_5319
hsa04975,CLPS,gene_1208
hsa04975,APOB,gene_338
hsa04975,APOA1,gene_335
hsa04975,ABCA1,gene_19
hsa04976,HMGCR,gene_3156
hsa04976,LDLR,gene_3949
hsa04976,CYP7A1,gene_1581
hsa04976,SULT2A1,gene_6822
hsa04976,CA2,gene_760
hsa04976,ATP1B1,gene_481
hsa04976,SCT,gene_6343
hsa04976,ADCY1,gene_107
hsa04978,ATP1B1,gene_481
hsa04978,HMOX2,gene_3163
hsa04978,FTH1,gene_2495
hsa04978,TF,gene_7018
hsa04979,ABCA1,gene_19
hsa04979,APOA1,gene_335
hsa04979,LPL,gene_4023
hsa04979,LCAT,gene_3931
hsa04979,LIPC,gene_3990
hsa04979,LPA,gene_4018
hsa04979,LDLR,gene_3949
hsa04979,APOC1,gene_341
hsa04979,APOC2,gene_344
hsa04979,APOB,gene_338
hsa04979,APOE,gene_348
hsa04979,LRPAP1,gene_4043
hsa04979,LIPA,gene_3988
hsa04979,CYP27A1,gene_1593
hsa04979,STAR,gene_6770
hsa04979,CYP7A1,gene_1581
hsa04979,APOA2,gene_336
hsa04979,APOC3,gene_345
hsa05010,APP,gene_351
hsa05010,GAPDH,gene_2597
hsa05010,BACE2,gene_25825
hsa05010,IDE,gene_3416
hsa05010,MME,gene_4311
hsa05010,MAPT,gene_4137
hsa05010,ND1,gene_4535
hsa05010,NDUFA5,gene_4698
hsa05010,NDUFB3,gene_4709
hsa05010,NDUFB4,gene_4710
hsa05010,NDUFB7,gene_4713
hsa05010,SDHB,gene_6390
hsa05010,CYTB,gene_4519
hsa05010,CYC1,gene_1537
hsa05010,COX3,gene_4514
hsa05010,COX2,gene_4513
hsa05010,COX8A,gene_1351
hsa05010,ATP5F1E,gene_514
hsa05010,SLC25A6,gene_293
hsa05010,LPL,gene_4023
hsa05010,APOE,gene_348
hsa05010,BID,gene_637
hsa05010,CALM3,gene_808
hsa05010,CALM1,gene_801
hsa05010,CYCS,gene_54205
hsa05010,CHRM1,gene_1128
hsa05010,DDIT3,gene_1649
hsa05010,EIF2S1,gene_1965
hsa05010,WNT2,gene_7472
hsa05010,CSNK2B,gene_1460
hsa05010,APC,gene_324
hsa05010,AGER,gene_177
hsa05010,RELA,gene_5970
hsa05010,NFKB1,gene_4790
hsa05010,TNF,gene_7124
hsa05010,IKBKG,gene_8517
hsa05010,INS,gene_3630
hsa05010,INSR,gene_3643
hsa05012,GNAI1,gene_2770
hsa05012,CALM3,gene_808
hsa05012,CALM1,gene_801
hsa05012,MAPT,gene_4137
hsa05012,DDIT3,gene_1649
hsa05012,EIF2S1,gene_1965
hsa05012,TH,gene_7054
hsa05012,MAOB,gene_4129
hsa05012,MAOA,gene_4128
hsa05012,SLC6A3,gene_6531
hsa05012,ND1,gene_4535
hsa05012,NDUFA5,gene_4698
hsa05012,NDUFB3,gene_4709
hsa05012,NDUFB4,gene_4710
hsa05012,NDUFB7,gene_4713
hsa05012,SDHB,gene_6390
hsa05012,CYTB,gene_4519
hsa05012,CYC1,gene_1537
hsa05012,COX3,gene_4514
hsa05012,COX2,gene_4513
hsa05012,COX8A,gene_1351
hsa05012,ATP5F1E,gene_514
hsa05012,SLC25A6,gene_293
hsa05012,CYCS,gene_54205
hsa05012,TXN,gene_7295
hsa05012,SOD1,gene_6647
hsa05014,BID,gene_637
hsa05014,CYCS,gene_54205
hsa05014,SOD1,gene_6647
hsa05014,ND1,gene_4535
hsa05014,NDUFA5,gene_4698
hsa05014,NDUFB3,gene_4709
hsa05014,NDUFB4,gene_4710
hsa05014,NDUFB7,gene_4713
hsa05014,SDHB,gene_6390
hsa05014,CYTB,gene_4519
hsa05014,CYC1,gene_1537
hsa05014,COX3,gene_4514
hsa05014,COX2,gene_4513
hsa05014,COX8A,gene_1351
hsa05014,ATP5F1E,gene_514
hsa05014,TBK1,gene_29110
hsa05014,NXF1,gene_10482
hsa05014,DDIT3,gene_1649
hsa05014,EIF2S1,gene_1965
hsa05014,TNF,gene_7124
hsa05014,CAT,gene_847
hsa05014,DCTN6,gene_10671
hsa05014,DNAH8,gene_1769
hsa05022,APP,gene_351
hsa05022,MAPT,gene_4137
hsa05022,SOD1,gene_6647
hsa05022,ATXN1L,gene_342371
hsa05022,PRNP,gene_5621
hsa05022,CHRM1,gene_1128
hsa05022,PDYN,gene_5173
hsa05022,DDIT3,gene_1649
hsa05022,EIF2S1,gene_1965
hsa05022,SLC6A3,gene_6531
hsa05022,ND1,gene_4535
hsa05022,NDUFA5,gene_4698
hsa05022,NDUFB3,gene_4709
hsa05022,NDUFB4,gene_4710
hsa05022,NDUFB7,gene_4713
hsa05022,SDHB,gene_6390
hsa05022,CYTB,gene_4519
hsa05022,CYC1,gene_1537
hsa05022,COX3,gene_4514
hsa05022,COX2,gene_4513
hsa05022,COX8A,gene_1351
hsa05022,ATP5F1E,gene_514
hsa05022,CALM3,gene_808
hsa05022,CALM1,gene_801
hsa05022,BID,gene_637
hsa05022,SLC25A6,gene_293
hsa05022,CYCS,gene_54205
hsa05022,TBK1,gene_29110
hsa05022,TNF,gene_7124
hsa05022,CAT,gene_847
hsa05022,CSNK2B,gene_1460
hsa05022,DCTN6,gene_10671
hsa05022,DNAH8,gene_1769
hsa05022,WNT2,gene_7472
hsa05022,APC,gene_324
hsa05022,AGER,gene_177
hsa05022,RELA,gene_5970
hsa05022,NFKB1,gene_4790
hsa05030,TH,gene_7054
hsa05030,DDC,gene_1644
hsa05030,MAOB,gene_4129
hsa05030,MAOA,gene_4128
hsa05030,SLC6A3,gene_6531
hsa05030,GNAI1,gene_2770
hsa05030,PDYN,gene_5173
hsa05030,NFKB1,gene_4790
hsa05030,RELA,gene_5970
hsa05031,TH,gene_7054
hsa05031,DDC,gene_1644
hsa05031,MAOB,gene_4129
hsa05031,MAOA,gene_4128
hsa05031,SLC6A3,gene_6531
hsa05031,CALM3,gene_808
hsa05031,CALM1,gene_801
hsa05031,PDYN,gene_5173
hsa05031,ARC,gene_23237
hsa05032,ADCY1,gene_107
hsa05032,GNAI1,gene_2770
hsa05032,PDE3B,gene_5140
hsa05171,ACE,gene_1636
hsa05171,NFKB1,gene_4790
hsa05171,RELA,gene_5970
hsa05171,TNF,gene_7124
hsa05171,CXCL8,gene_3576
hsa05171,IL2,gene_3558
hsa05171,CSF2,gene_1437
hsa05171,RPS20,gene_6224
hsa05171,RPL12,gene_6136
hsa05171,IGH,gene_102723407
hsa05171,IKBKG,gene_8517
hsa05171,NLRP3,gene_114548
hsa05171,TBK1,gene_29110
hsa05171,IFNA1,gene_3439
hsa05171,IFNB1,gene_3456
hsa05171,C5AR1,gene_728
hsa05171,C3,gene_718
hsa05171,CFB,gene_629
hsa05171,CFD,gene_1675
hsa05171,C5,gene_727
hsa05171,C6,gene_729
hsa05171,C7,gene_730
hsa05171,C9,gene_735
hsa05171,VWF,gene_7450
hsa05171,C1QA,gene_712
hsa05171,C1R,gene_715
hsa05171,C1S,gene_716
hsa05171,C2,gene_717
hsa05171,C4A,gene_720
hsa05171,C4B,gene_721
hsa05171,F2,gene_2147
hsa05171,F13A1,gene_2162
hsa05171,FGB,gene_2244
hsa05200,APC,gene_324
hsa05200,WNT2,gene_7472
hsa05200,F2,gene_2147
hsa05200,AGT,gene_183
hsa05200,F2R,gene_2149
hsa05200,GNAI1,gene_2770
hsa05200,ADCY1,gene_107
hsa05200,FN1,gene_2335
hsa05200,PTEN,gene_5728
hsa05200,IKBKG,gene_8517
hsa05200,NFKB1,gene_4790
hsa05200,RELA,gene_5970
hsa05200,CBL,gene_867
hsa05200,STAT5A,gene_6776
hsa05200,PIM1,gene_5292
hsa05200,KNG1,gene_3827
