hsa,gene_name,gene_concept
hsa05225,GSTM1,gene_2944
hsa05225,TXNRD1,gene_7296
hsa05225,HGF,gene_3082
hsa05225,ARID1A,gene_8289
hsa05225,SMARCA4,gene_6597
hsa05230,SLC2A1,gene_6513
hsa05230,GCK,gene_2645
hsa05230,PKM,gene_5315
hsa05230,TP53,gene_7157
hsa05230,MYC,gene_4609
hsa05230,KIT,gene_3815
hsa05230,RET,gene_5979
hsa05230,EGFR,gene_1956
hsa05230,ERBB2,gene_2064
hsa05230,HRAS,gene_3265
hsa05230,KRAS,gene_3845
hsa05230,NRAS,gene_4893
hsa05230,GLS2,gene_27165
hsa05230,GLS,gene_2744
hsa05230,G6PD,gene_2539
hsa05230,HK3,gene_3101
hsa05230,HK1,gene_3098
hsa05230,LDHA,gene_3939
hsa05230,LDHB,gene_3945
hsa05230,LDHC,gene_3948
hsa05230,IDH1,gene_3417
hsa05230,PTEN,gene_5728
hsa05230,PIK3R2,gene_5296
hsa05230,AKT1,gene_207
hsa05320,IFNA1,gene_3439
hsa05320,IFNA2,gene_3440
hsa05320,HLA-DOA,gene_3111
hsa05320,HLA-DRA,gene_3122
hsa05320,HLA-DRB4,gene_3126
hsa05320,TPO,gene_7173
hsa05320,TG,gene_7038
hsa05320,CD80,gene_941
hsa05320,IL2,gene_3558
hsa05320,HLA-A,gene_3105
hsa05320,HLA-B,gene_3106
hsa05320,HLA-C,gene_3107
hsa05320,HLA-G,gene_3135
hsa05320,HLA-E,gene_3133
hsa05320,IL5,gene_3567
hsa05320,IGH,gene_102723407
hsa05320,TSHR,gene_7253
hsa05320,CGA,gene_1081
hsa05323,CD80,gene_941
hsa05323,HLA-DOA,gene_3111
hsa05323,HLA-DRA,gene_3122
hsa05323,HLA-DRB4,gene_3126
hsa05323,ITGAL,gene_3683
hsa05323,ITGB2,gene_3689
hsa05323,IGH,gene_102723407
hsa05323,TNF,gene_7124
hsa05323,IL1A,gene_3552
hsa05323,IL1B,gene_3553
hsa05323,IL6,gene_3569
hsa05323,FOS,gene_2353
hsa05323,IL23A,gene_51561
hsa05323,PTH,gene_5741
hsa05323,CSF1,gene_1435
hsa05323,ATP6V1E1,gene_529
hsa05323,TCIRG1,gene_10312
hsa05323,ATP6V0A2,gene_23545
hsa05323,ATP6AP1,gene_537
hsa05323,CTSL,gene_1514
hsa05323,CSF2,gene_1437
hsa05323,CCL2,gene_6347
hsa05323,CXCL8,gene_3576
hsa05323,VEGFA,gene_7422
hsa05323,TEK,gene_7010
hsa05323,IFNG,gene_3458
hsa05414,ITGA2B,gene_3674
hsa05414,ITGB3,gene_3690
hsa05414,SGCA,gene_6442
hsa05414,DES,gene_1674
hsa05414,DMD,gene_1756
hsa05414,TTN,gene_7273
hsa05414,TPM1,gene_7168
hsa05414,IGH,gene_102723407
hsa05414,ADRB1,gene_153
hsa05414,GNAS,gene_2778
hsa05414,ADCY1,gene_107
hsa05414,IGF1,gene_3479
hsa05414,TNF,gene_7124
hsa05414,AGT,gene_183
