chemical_mesh_c096921	drug2gene_in_hsa00590	gene_240
chemical_mesh_c109268	drug2gene_in_hsa00590	gene_240
chemical_mesh_c111751	drug2gene_in_hsa00590	gene_5743
chemical_mesh_c118296	drug2gene_in_hsa00590	gene_5743
chemical_mesh_c409945	drug2gene_in_hsa00590	gene_5743
chemical_mesh_c471996	drug2gene_in_hsa00590	gene_5743
chemical_mesh_c514354	drug2gene_in_hsa00590	gene_5743
chemical_mesh_c555097	drug2gene_in_hsa00590	gene_5743
chemical_mesh_d001241	drug2gene_in_hsa00590	gene_5742
chemical_mesh_d001591	drug2gene_in_hsa00590	gene_240
chemical_mesh_d002019	drug2gene_in_hsa00590	gene_5743
chemical_mesh_d004061	drug2gene_in_hsa00590	gene_5743
chemical_mesh_d005439	drug2gene_in_hsa00590	gene_5743
chemical_mesh_d005480	drug2gene_in_hsa00590	gene_5742
chemical_mesh_d007213	drug2gene_in_hsa00590	gene_5743
chemical_mesh_d007660	drug2gene_in_hsa00590	gene_5743
chemical_mesh_d008528	drug2gene_in_hsa00590	gene_5743
chemical_mesh_d009288	drug2gene_in_hsa00590	gene_5742
chemical_mesh_d010113	drug2gene_in_hsa00590	gene_5743
chemical_mesh_d010894	drug2gene_in_hsa00590	gene_5743
chemical_mesh_d013467	drug2gene_in_hsa00590	gene_5742
chemical_mesh_d014046	drug2gene_in_hsa00590	gene_5743
chemical_mesh_d020910	drug2gene_in_hsa00590	gene_5742
chemical_mesh_c059896	drug2gene_in_hsa00600	gene_7357
chemical_mesh_d003484	drug2gene_in_hsa00620	gene_219
chemical_mesh_d004221	drug2gene_in_hsa00620	gene_224
chemical_mesh_c017367	drug2gene_in_hsa00670	gene_7298
chemical_mesh_c040210	drug2gene_in_hsa00670	gene_200895
chemical_mesh_c068874	drug2gene_in_hsa00670	gene_7298
chemical_mesh_c087748	drug2gene_in_hsa00670	gene_7298
chemical_mesh_c418863	drug2gene_in_hsa00670	gene_200895
chemical_mesh_d005641	drug2gene_in_hsa00670	gene_7298
chemical_mesh_d016597	drug2gene_in_hsa00670	gene_200895
chemical_mesh_c040210	drug2gene_in_hsa00790	gene_200895
chemical_mesh_c085590	drug2gene_in_hsa00790	gene_200895
chemical_mesh_c418863	drug2gene_in_hsa00790	gene_200895
chemical_mesh_d008727	drug2gene_in_hsa00790	gene_1719
chemical_mesh_c000594809	drug2gene_in_hsa00830	gene_8694
chemical_mesh_c406527	drug2gene_in_hsa00830	gene_56603
chemical_mesh_c087958	drug2gene_in_hsa00900	gene_2224
chemical_mesh_c115354	drug2gene_in_hsa00900	gene_2339
chemical_mesh_d008148	drug2gene_in_hsa00900	gene_3156
chemical_mesh_d019821	drug2gene_in_hsa00900	gene_3156
chemical_mesh_c009830	drug2gene_in_hsa00982	gene_4128
chemical_mesh_c090014	drug2gene_in_hsa00982	gene_4128
chemical_mesh_d007490	drug2gene_in_hsa00982	gene_4128
chemical_mesh_d009526	drug2gene_in_hsa00982	gene_4128
chemical_mesh_d010624	drug2gene_in_hsa00982	gene_4129
chemical_mesh_d020912	drug2gene_in_hsa00982	gene_4128
chemical_mesh_c044425	drug2gene_in_hsa02010	gene_6833
chemical_mesh_c072379	drug2gene_in_hsa02010	gene_6833
chemical_mesh_c095179	drug2gene_in_hsa02010	gene_5243
chemical_mesh_c402343	drug2gene_in_hsa02010	gene_5243
chemical_mesh_d000092	drug2gene_in_hsa02010	gene_6833
chemical_mesh_d005905	drug2gene_in_hsa02010	gene_6833
chemical_mesh_d008914	drug2gene_in_hsa02010	gene_6833
chemical_mesh_d019806	drug2gene_in_hsa02010	gene_10060
chemical_mesh_d020108	drug2gene_in_hsa02010	gene_10060
chemical_mesh_c475865	drug2gene_in_hsa03050	gene_5693
chemical_mesh_c524865	drug2gene_in_hsa03050	gene_5693
chemical_mesh_c548400	drug2gene_in_hsa03050	gene_5693
chemical_mesh_c506967	drug2gene_in_hsa03250	gene_1234
chemical_mesh_c019304	drug2gene_in_hsa03320	gene_5465
chemical_mesh_c051602	drug2gene_in_hsa03320	gene_5468
chemical_mesh_c115174	drug2gene_in_hsa03320	gene_5468
chemical_mesh_c500085	drug2gene_in_hsa03320	gene_5465
chemical_mesh_c521549	drug2gene_in_hsa03320	gene_5468
chemical_mesh_c585906	drug2gene_in_hsa03320	gene_5465
chemical_mesh_d006218	drug2gene_in_hsa03320	gene_5468
chemical_mesh_c531549	drug2gene_in_hsa03410	gene_10039
chemical_mesh_c531550	drug2gene_in_hsa03410	gene_142
chemical_mesh_c586365	drug2gene_in_hsa03410	gene_10038
chemical_mesh_c000591844	drug2gene_in_hsa04010	gene_3791
chemical_mesh_c000593259	drug2gene_in_hsa04010	gene_4233
chemical_mesh_c000595232	drug2gene_in_hsa04010	gene_3791
chemical_mesh_c000596361	drug2gene_in_hsa04010	gene_1956
chemical_mesh_c005731	drug2gene_in_hsa04010	gene_775
chemical_mesh_c005731	drug2gene_in_hsa04010	gene_778
chemical_mesh_c059539	drug2gene_in_hsa04010	gene_3815
chemical_mesh_c059539	drug2gene_in_hsa04010	gene_5578
chemical_mesh_c072383	drug2gene_in_hsa04010	gene_2064
chemical_mesh_c072383	drug2gene_in_hsa04010	gene_2065
chemical_mesh_c100286	drug2gene_in_hsa04010	gene_8913
chemical_mesh_c117268	drug2gene_in_hsa04010	gene_5533
chemical_mesh_c117268	drug2gene_in_hsa04010	gene_5534
chemical_mesh_c404768	drug2gene_in_hsa04010	gene_2324
chemical_mesh_c404768	drug2gene_in_hsa04010	gene_3791
chemical_mesh_c452139	drug2gene_in_hsa04010	gene_1432
chemical_mesh_c452423	drug2gene_in_hsa04010	gene_3791
chemical_mesh_c464577	drug2gene_in_hsa04010	gene_5159
chemical_mesh_c464670	drug2gene_in_hsa04010	gene_5159
chemical_mesh_c464966	drug2gene_in_hsa04010	gene_1432
chemical_mesh_c464966	drug2gene_in_hsa04010	gene_5600
chemical_mesh_c484071	drug2gene_in_hsa04010	gene_5532
chemical_mesh_c484810	drug2gene_in_hsa04010	gene_2322
chemical_mesh_c493250	drug2gene_in_hsa04010	gene_93589
chemical_mesh_c498826	drug2gene_in_hsa04010	gene_3815
chemical_mesh_c500007	drug2gene_in_hsa04010	gene_2261
chemical_mesh_c500007	drug2gene_in_hsa04010	gene_2321
chemical_mesh_c500007	drug2gene_in_hsa04010	gene_3815
chemical_mesh_c500926	drug2gene_in_hsa04010	gene_2321
chemical_mesh_c509922	drug2gene_in_hsa04010	gene_2260
chemical_mesh_c513486	drug2gene_in_hsa04010	gene_1436
chemical_mesh_c513486	drug2gene_in_hsa04010	gene_5159
chemical_mesh_c516667	drug2gene_in_hsa04010	gene_2321
chemical_mesh_c516667	drug2gene_in_hsa04010	gene_3791
chemical_mesh_c517975	drug2gene_in_hsa04010	gene_5604
chemical_mesh_c530716	drug2gene_in_hsa04010	gene_2263
chemical_mesh_c530716	drug2gene_in_hsa04010	gene_2321
chemical_mesh_c530716	drug2gene_in_hsa04010	gene_5156
chemical_mesh_c531958	drug2gene_in_hsa04010	gene_2260
chemical_mesh_c531958	drug2gene_in_hsa04010	gene_2263
chemical_mesh_c550600	drug2gene_in_hsa04010	gene_5604
chemical_mesh_c553176	drug2gene_in_hsa04010	gene_2324
chemical_mesh_c557213	drug2gene_in_hsa04010	gene_2064
chemical_mesh_c558660	drug2gene_in_hsa04010	gene_4233
chemical_mesh_c559147	drug2gene_in_hsa04010	gene_2260
chemical_mesh_c559147	drug2gene_in_hsa04010	gene_5159
chemical_mesh_c559147	drug2gene_in_hsa04010	gene_5894
chemical_mesh_c561627	drug2gene_in_hsa04010	gene_673
chemical_mesh_c568950	drug2gene_in_hsa04010	gene_2263
chemical_mesh_c571826	drug2gene_in_hsa04010	gene_2324
chemical_mesh_c574213	drug2gene_in_hsa04010	gene_5603
chemical_mesh_c574276	drug2gene_in_hsa04010	gene_5605
chemical_mesh_c577197	drug2gene_in_hsa04010	gene_5159
chemical_mesh_c581313	drug2gene_in_hsa04010	gene_5605
chemical_mesh_c586252	drug2gene_in_hsa04010	gene_4233
chemical_mesh_d005013	drug2gene_in_hsa04010	gene_8912
chemical_mesh_d010395	drug2gene_in_hsa04010	gene_8912
chemical_mesh_d013976	drug2gene_in_hsa04010	gene_775
chemical_mesh_d013976	drug2gene_in_hsa04010	gene_779
chemical_mesh_d014700	drug2gene_in_hsa04010	gene_779
chemical_mesh_d015764	drug2gene_in_hsa04010	gene_778
chemical_mesh_d015764	drug2gene_in_hsa04010	gene_8913
chemical_mesh_d016559	drug2gene_in_hsa04010	gene_5530
chemical_mesh_d016559	drug2gene_in_hsa04010	gene_5532
chemical_mesh_d016572	drug2gene_in_hsa04010	gene_5530
chemical_mesh_d016572	drug2gene_in_hsa04010	gene_5535
chemical_mesh_d020748	drug2gene_in_hsa04010	gene_776
chemical_mesh_d020748	drug2gene_in_hsa04010	gene_779
chemical_mesh_c000595244	drug2gene_in_hsa04012	gene_2066
chemical_mesh_c000596361	drug2gene_in_hsa04012	gene_1956
chemical_mesh_c072383	drug2gene_in_hsa04012	gene_1956
chemical_mesh_c413879	drug2gene_in_hsa04012	gene_1956
chemical_mesh_c471992	drug2gene_in_hsa04012	gene_25
chemical_mesh_c487932	drug2gene_in_hsa04012	gene_1956
chemical_mesh_c515233	drug2gene_in_hsa04012	gene_25
chemical_mesh_c517975	drug2gene_in_hsa04012	gene_5604
chemical_mesh_c525726	drug2gene_in_hsa04012	gene_2064
chemical_mesh_c557213	drug2gene_in_hsa04012	gene_2064
chemical_mesh_c560077	drug2gene_in_hsa04012	gene_5604
chemical_mesh_c484810	drug2gene_in_hsa04014	gene_25
chemical_mesh_c558660	drug2gene_in_hsa04014	gene_4233
chemical_mesh_c001817	drug2gene_in_hsa04020	gene_1128
chemical_mesh_c001817	drug2gene_in_hsa04020	gene_1131
chemical_mesh_c003237	drug2gene_in_hsa04020	gene_136
chemical_mesh_c003237	drug2gene_in_hsa04020	gene_5153
chemical_mesh_c004460	drug2gene_in_hsa04020	gene_1129
chemical_mesh_c004479	drug2gene_in_hsa04020	gene_4842
chemical_mesh_c004490	drug2gene_in_hsa04020	gene_5137
chemical_mesh_c004664	drug2gene_in_hsa04020	gene_3269
chemical_mesh_c004904	drug2gene_in_hsa04020	gene_1131
chemical_mesh_c004945	drug2gene_in_hsa04020	gene_148
chemical_mesh_c005096	drug2gene_in_hsa04020	gene_1133
chemical_mesh_c005101	drug2gene_in_hsa04020	gene_1128
chemical_mesh_c005101	drug2gene_in_hsa04020	gene_1131
chemical_mesh_c005370	drug2gene_in_hsa04020	gene_146
chemical_mesh_c005419	drug2gene_in_hsa04020	gene_1131
chemical_mesh_c005731	drug2gene_in_hsa04020	gene_778
chemical_mesh_c005731	drug2gene_in_hsa04020	gene_779
chemical_mesh_c006034	drug2gene_in_hsa04020	gene_154
chemical_mesh_c006649	drug2gene_in_hsa04020	gene_1133
chemical_mesh_c007288	drug2gene_in_hsa04020	gene_1131
chemical_mesh_c010714	drug2gene_in_hsa04020	gene_5737
chemical_mesh_c012839	drug2gene_in_hsa04020	gene_5136
chemical_mesh_c012839	drug2gene_in_hsa04020	gene_5153
chemical_mesh_c013934	drug2gene_in_hsa04020	gene_1133
chemical_mesh_c014792	drug2gene_in_hsa04020	gene_154
chemical_mesh_c015340	drug2gene_in_hsa04020	gene_154
chemical_mesh_c015586	drug2gene_in_hsa04020	gene_1129
chemical_mesh_c015586	drug2gene_in_hsa04020	gene_1131
chemical_mesh_c018176	drug2gene_in_hsa04020	gene_146
chemical_mesh_c020850	drug2gene_in_hsa04020	gene_1129
chemical_mesh_c020850	drug2gene_in_hsa04020	gene_1133
